ATG4C,2.5853,3.0163,3.1500,2.7430,3.3038,2.6691,2.8000
CD70,0.0691,0.0274,0.1318,0.0000,0.0000,0.0000,0.4426
C3,3.6958,3.1586,3.8807,3.5380,2.9213,3.1607,2.4226
SH2D3A,0.1063,0.0550,0.0000,0.0378,0.0356,0.0621,0.0349
TRIP10,0.5644,0.5237,0.5893,1.1715,1.2094,1.2882,1.2045
GPR108,3.7771,2.8152,3.8761,3.7289,3.9172,3.7296,4.0693
TNFSF14,0.0303,0.0000,0.0000,0.0315,0.0000,0.0000,0.0000
FOSB,0.3170,0.2325,0.4631,0.7556,0.7703,0.2940,0.2801
OPA3,0.8166,1.1533,0.9783,1.0336,1.3208,1.6057,1.2814
SNRPD2,7.9958,7.1852,8.1604,7.9182,7.5536,7.2199,7.2002
RTN2,5.8602,4.8357,5.5093,5.1514,5.2486,5.4113,4.4784
EML2,3.0833,3.4058,3.0463,3.6103,3.7949,4.3015,3.6940
VASP,2.0227,1.7153,2.2357,2.0999,2.0672,2.6381,2.7318
SYMPK,2.6867,2.3690,2.3498,3.1767,3.4616,3.6478,3.6669
SDCBP2,3.7018,3.3074,3.9990,3.6471,3.6047,3.5038,2.9841
PANK2,2.1216,2.6296,2.4969,2.3894,2.2422,3.0264,2.6096
TGM3,0.0948,0.1428,0.1803,1.5957,0.0441,0.1603,0.1371
GNRH2,0.0763,0.0000,0.0349,0.2180,0.0000,0.1744,0.1607
DEFB126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FOXA2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CD93,0.2977,0.4767,0.5333,0.4461,0.4992,0.6282,0.6990
GZF1,1.6122,2.1405,2.2576,2.2326,2.2565,2.6539,2.7790
PAX1,0.0520,0.0398,0.0000,0.0000,0.0000,0.1516,0.0382
NAPB,5.0829,6.3702,5.6404,5.9051,5.3033,6.3934,6.4847
CST8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
NKX2-4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CENPB,5.1279,4.6274,5.0338,5.7160,5.7188,4.8722,5.2894
PSMF1,4.0884,3.8339,4.0652,4.3635,4.2937,4.6503,4.9112
NKX2-2,1.9062,1.8832,1.7790,2.3873,2.4771,1.9983,2.4984
DTD1,3.6140,3.8293,3.9175,3.9647,3.8991,4.1708,4.2213
CSTL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016
RBCK1,2.7709,2.3993,2.7841,3.1586,3.1324,3.0306,4.1184
TMX4,3.7160,4.1118,4.2721,4.1292,3.5847,4.8002,4.6772
CST11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
STK35,1.2958,1.7601,1.7272,1.8079,2.0295,2.5319,2.4145
SNRPB,5.4574,4.5008,5.2860,5.0312,4.5165,4.4473,6.5116
NRSN2,6.9595,6.1445,6.4881,6.5326,6.0970,6.3415,6.0447
C20orf29,3.1552,2.5161,3.0560,3.0540,3.2590,2.8354,3.0133
RRBP1,1.6111,1.2734,1.6951,2.1313,2.3437,2.5636,2.1760
BMP2,0.9331,1.1225,1.6044,1.2416,1.1760,1.1745,1.0303
ZNF133,1.6830,1.7101,1.9723,1.9736,1.8672,1.6851,2.9254
FLRT3,1.4732,2.1255,2.2564,1.5586,1.2246,1.9797,2.3332
OVOL2,0.8018,0.7686,0.8419,0.3974,0.4172,0.4180,0.7098
PCSK2,2.7500,2.9275,3.5524,3.4819,3.8467,3.8528,2.3248
GFRA4,0.1122,0.0863,0.0902,0.1442,0.0561,0.0000,0.0000
MKKS,4.7934,5.1507,5.3391,4.8771,5.2444,5.1341,5.4806
BFSP1,1.0522,1.5008,1.3766,1.1084,1.6470,1.1224,0.6702
DSTN,7.3135,7.7481,7.9532,7.7466,7.4613,7.7408,8.0050
C20orf103,3.7009,3.6002,4.6446,5.0446,7.4721,2.8365,4.8460
SNRPB2,4.2445,4.4833,4.8358,4.4703,4.4888,4.0846,4.2588
C20orf72,1.1110,1.5663,1.5673,1.6118,1.8982,1.8535,1.7972
LRRN4,0.0754,0.0000,0.0318,0.1308,0.6223,0.1090,0.1956
TBC1D20,2.2216,2.6110,2.6196,2.8259,3.0689,3.1640,3.4361
ITPA,4.8116,4.0158,4.5403,4.6586,4.6484,4.4649,4.0124
TCF15,0.7753,0.4453,0.5861,0.6553,0.5120,0.4235,0.3340
OTOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0566
MCM8,0.1293,0.2217,0.3489,0.2873,0.3494,0.4598,0.4998
BANF2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2521
C20orf46,2.6029,2.0932,2.2755,2.5571,1.9750,1.2847,1.8175
FAM110A,1.3289,0.8719,0.6955,1.0324,1.5173,2.5682,0.9734
C20orf187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SIRPD,0.0000,0.0000,0.0434,0.0000,0.0436,0.0000,0.0000
MRPS26,6.3281,5.6688,6.4352,6.2355,5.8848,5.8673,6.2928
DEFB129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
S1PR4,0.6231,0.0825,0.3391,0.6856,0.3813,0.3408,0.2259
NCLN,2.6710,2.1759,2.4337,2.9369,2.9035,3.1431,3.4412
CITED1,2.5937,2.1518,2.3986,2.7430,1.7648,2.2662,2.7160
HNRNPR,2.3185,2.9165,3.0730,3.0664,3.1714,3.1463,3.5632
ZNF436,2.2554,2.8286,2.7424,2.7759,2.8391,2.4436,3.2385
MAX,3.2305,3.4363,3.7873,3.3881,3.3005,3.5514,4.4623
FNTB,2.4432,2.2821,2.7261,2.9723,3.1987,3.0290,3.3612
ARMCX5,2.1396,2.3814,2.7887,2.3693,2.4571,2.2861,2.1761
GDF5,0.0972,0.0981,0.2673,0.2838,1.0538,0.1635,0.1177
MMP24,3.9692,3.3688,4.0350,4.2055,4.1330,4.1729,6.1625
NECAB3,4.7704,3.9292,4.3386,4.1423,2.6517,3.9078,3.4454
ID1,4.5561,4.3273,4.9370,4.9321,4.6676,4.6359,4.0689
RALY,4.7166,4.1329,4.5035,4.8074,4.5014,4.9605,5.2694
DYNLRB1,6.3598,5.9369,6.1496,6.3792,6.0206,6.2919,6.2887
C20orf173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0511
EIF2S2,3.4311,3.7123,3.8038,3.8684,3.8161,3.7675,3.6536
ERGIC3,4.8188,4.4825,4.9887,4.7547,4.7599,4.6308,5.3130
ROMO1,7.6078,6.2785,7.8514,7.5368,6.6285,6.4653,6.9613
FAM83C,0.0000,0.0000,0.0000,0.0028,0.0274,0.0000,0.0205
CEP250,0.8465,0.8678,0.7657,1.1697,1.4344,1.4964,1.4488
PLAGL2,0.4159,0.4279,0.8807,0.7416,1.1035,0.8302,1.3970
GRPR,0.0000,0.0953,0.0133,0.0470,0.0000,0.0000,0.0000
KDM5C,1.5338,1.7135,1.5757,1.9981,2.0899,2.5457,3.0478
AMOT,1.6231,2.1602,2.1013,2.5343,2.5742,2.7951,1.7399
TMEM115,3.5647,2.9757,3.0494,3.7097,3.5433,3.5883,3.8190
PSMB2,4.8583,4.8522,5.1771,5.1905,5.1755,5.3067,5.0797
EIF2C3,0.3238,0.5115,0.3930,0.4356,0.6239,0.8795,0.5885
UROD,5.6335,5.0991,5.7180,5.4950,5.3742,5.4327,5.3345
ST3GAL3,3.6590,3.2965,3.6972,3.5212,3.5425,4.0346,3.7366
TMEM53,3.3334,3.0485,3.3786,3.4009,3.4143,3.5342,2.9674
HECTD3,2.2444,1.9739,2.0172,2.4975,2.6666,2.8393,3.1830
XRCC3,0.9655,0.5209,0.9465,0.9964,0.7568,0.7897,1.5666
TUBGCP3,0.9468,1.1535,1.5214,1.5030,1.6308,1.7706,1.9625
MCF2L,1.2160,1.5901,1.4060,1.6716,1.4549,2.0380,2.9201
F10,0.9117,0.6428,0.5401,0.6076,0.7745,0.7935,1.0707
PCID2,1.2706,1.9384,1.9544,1.6473,2.0830,1.8181,2.9861
PROZ,0.0000,0.0000,0.0000,0.0000,0.0501,0.0000,0.1339
SLURP1,0.0000,0.0000,0.0000,0.0000,0.0000,0.1336,0.0000
LRFN3,2.7787,2.2174,2.1717,2.7821,2.5000,2.7405,2.6803
CAPNS1,7.8269,7.2525,7.3673,7.8707,7.6719,7.7393,7.7068
PDCD2L,3.1439,3.0589,3.6221,3.3304,3.2240,3.1067,3.8032
FFAR3,0.0000,0.0000,0.0000,0.0000,0.0515,0.0000,0.0000
RBM42,4.3758,3.7338,3.9135,4.7031,4.3174,4.2697,4.8582
KIRREL2,0.3625,0.6430,0.5645,1.1285,0.6886,0.1632,0.0668
UBA2,3.8297,4.7175,5.2601,4.4914,4.9506,4.9059,5.4815
FFAR2,0.0000,0.0645,0.0000,0.0000,0.0418,0.0369,0.0313
HCST,2.9361,2.1568,2.7138,2.7133,1.9959,2.1995,2.4049
FFAR1,0.0930,0.0000,0.0000,0.0966,0.0000,0.0000,0.0000
COX6B1,8.8748,7.9795,8.8581,8.7061,8.3785,8.5173,8.1742
KRT36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
THRA,5.3408,5.1400,5.4501,6.0525,5.8007,5.0369,5.9960
CCR7,0.0402,0.0000,0.0393,0.0000,0.1517,0.0000,0.0585
NR1D1,4.0695,3.7510,4.0807,4.7980,4.4072,4.9016,5.3382
FRMD8,1.1260,1.0209,1.2766,1.6409,1.6297,1.3134,2.0847
PRDX5,9.3928,8.4762,9.3450,9.0520,8.2234,8.8863,9.6169
BCL2L12,1.0514,0.6808,0.9854,1.3295,0.7867,0.9073,1.0482
IRF3,3.6741,2.8702,3.4117,3.7180,3.1843,3.4439,4.1593
PRMT1,4.6971,3.9364,4.5412,4.6914,4.9102,4.8371,5.1720
RRAS,4.1905,3.1728,4.0464,4.1006,3.8456,3.5620,3.4547
PRRG2,0.5350,0.1557,0.3445,0.4747,0.4374,0.2456,0.7637
SCAF1,3.5866,3.3777,3.0998,3.8998,3.6934,4.0056,4.2052
PRR12,1.2909,1.2212,1.2065,1.8014,1.8082,2.1909,2.9447
TSKS,0.1315,0.0000,0.0441,0.0323,0.0000,0.0761,0.0000
FLRT1,1.8403,1.6726,1.6218,2.5268,2.4322,2.3971,1.6936
ASL,2.7654,1.8719,2.3397,2.3881,1.8844,2.6865,2.5247
SBDS,5.1728,5.6010,5.7158,5.8046,6.0456,5.9855,5.9329
PTPN20C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CSN1S1,0.1648,0.0000,0.4365,0.2495,0.0000,0.0000,0.0000
STATH,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HTN1,0.0000,0.0000,0.0000,0.0233,0.0000,0.0000,0.0000
STAT5A,0.4433,0.4627,0.4704,0.6602,0.5703,0.8438,0.8006
WNK4,0.1072,0.1808,0.1952,0.2373,0.2265,0.1845,0.2103
BECN1,3.4679,4.4991,4.4808,4.1891,4.5783,4.2425,4.0353
PRKCG,4.4733,4.0520,3.7881,5.1445,4.5583,5.3991,4.7342
TRAP1,5.1422,4.9648,5.0646,5.2889,5.5356,5.8460,5.5288
GLIS2,0.7663,0.9855,0.8723,1.5075,1.2463,1.6099,2.4247
PPY2,,,,,,,
DNAJC8,5.6723,5.1949,5.8210,5.6692,5.4036,5.3563,5.9451
AHDC1,1.0578,1.2932,1.4472,1.8232,1.7016,1.8544,2.7332
IFI6,7.4012,6.3523,7.2171,7.7168,6.7628,6.7071,6.8016
DACH2,0.6416,0.8287,1.3006,2.1698,1.9332,0.9972,0.0181
ZNF384,1.6901,1.6985,1.8779,2.0126,2.0348,2.3234,2.8067
EMG1,3.7733,3.4326,4.2111,3.8804,3.5777,3.6985,3.7526
SSX1,0.0664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
UXT,5.9177,5.0369,6.1866,5.7644,5.3989,4.9518,5.7813
CFP,0.1472,0.0916,0.1641,0.1700,0.1378,0.1726,0.5983
ELK1,2.9949,2.6767,3.4996,3.9814,3.6061,2.3475,4.6630
TIMM17B,4.6463,3.3129,4.3966,4.4258,3.6733,3.6971,4.2177
C14orf135,0.6151,1.6231,1.3668,1.2875,1.6318,1.8397,2.0305
KTN1,2.0483,2.4600,2.6679,2.4169,2.7343,3.2600,2.6727
SIX1,0.0323,0.1195,0.0624,0.0664,0.1452,0.0955,0.1259
RHOJ,1.4704,1.5699,1.9206,1.6987,1.8290,1.7670,2.3032
DLGAP5,0.0239,0.0000,0.0000,0.0000,0.0688,0.0000,0.0175
C14orf149,1.0142,0.9226,1.3745,1.2096,1.0263,1.2443,1.1985
HSPA2,5.1247,4.7292,5.5112,5.5525,6.0903,5.3506,4.0499
ZBTB1,1.2129,1.7893,1.9289,1.5359,1.8417,2.3276,1.6754
TRMT5,1.1703,1.5462,1.6569,1.3555,1.7264,1.8955,2.0936
SGPP1,3.0588,3.6231,4.3512,3.7904,3.4284,3.8632,3.6278
PLEKHG3,1.5212,1.5327,1.4309,1.9992,2.4051,2.0539,2.0157
PZP,0.0141,0.0637,0.0099,0.0292,0.1233,0.0593,0.0000
PRDM7,0.0261,0.0397,0.0000,0.0000,0.0000,0.0000,0.0000
RHOT1,3.6726,4.2905,4.4422,3.9586,4.4639,4.7898,4.6026
EVI2A,5.3149,5.1288,6.2620,5.5756,6.3544,5.2645,3.9131
OMG,4.9271,5.4748,5.4801,5.6899,6.3966,6.5511,5.0388
WDR60,1.3841,1.3317,1.6662,1.5274,1.5611,1.6135,1.4989
AIF1L,5.4181,5.1576,5.7581,5.6047,6.1067,5.5474,5.5358
FAM78A,0.9348,0.7470,0.8445,1.0442,1.6639,0.8029,0.8086
NUP214,0.8963,0.7668,1.1378,1.2317,1.2731,1.4874,1.5267
CTAG2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
AVPR2,0.0392,0.0000,0.0509,0.0000,0.0384,0.0339,1.2343
SLC10A3,1.6904,0.8767,1.4554,1.8301,2.2772,1.9001,1.8532
MAP2K2,4.0825,3.2876,3.6335,4.2095,3.9915,4.1275,4.3126
HNRNPH2,4.8031,5.6411,6.0166,5.6105,5.4875,6.0115,5.5585
ARMCX1,3.9338,4.3945,4.8169,4.5567,4.3266,4.7683,4.3086
TMEM35,3.9260,4.2780,4.2664,4.4948,4.5755,5.4295,5.2891
NXF5,0.0000,0.0000,0.0000,0.0418,0.0000,0.0000,0.0296
TIMM8A,1.9135,1.7359,2.3703,1.8384,1.8385,1.7973,1.6274
ZC4H2,1.5756,1.9388,1.8238,2.0970,1.9564,2.3399,2.2380
CANX,4.6362,5.3448,5.4557,5.4418,5.6088,6.5308,5.9159
CPSF3L,2.6694,2.2804,2.5159,2.9556,2.7880,2.9781,3.8978
RGS13,0.0854,0.0000,0.0000,0.0000,0.0579,0.0638,0.0000
IPPK,1.5687,1.9058,1.8809,1.9470,2.1500,2.1961,2.4632
ZNF484,0.6070,1.0559,1.3106,0.8934,1.2588,1.1310,1.5542
OMD,0.3795,0.6540,0.8193,0.4211,0.3172,0.6239,0.8691
FGD3,0.5063,0.3525,0.3721,0.4705,0.2241,0.3448,0.2342
HIVEP3,0.7800,1.1326,1.2103,0.9858,0.7056,1.0880,1.6311
PPCS,4.1868,4.0717,4.8623,4.4004,3.9419,3.9084,4.0722
EDN2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BCL11B,0.6233,1.1054,1.0642,1.8324,3.4815,0.1390,0.0246
COX7C,7.7135,7.1297,7.9397,7.7191,7.3821,7.1267,6.8861
TRAF2,1.2662,1.1011,1.0036,1.4654,1.4452,1.4662,2.1362
ABHD8,5.4992,4.4550,5.0615,5.1557,4.6871,5.1900,5.3333
MPV17L2,,,,,,,
MASP1,0.8122,0.8228,0.9743,1.1082,0.8867,1.9945,1.5845
ATP13A4,1.0250,1.0996,1.3444,1.2058,1.2172,1.6415,0.7195
HRASLS,3.4269,3.0482,3.5600,3.1541,3.6014,2.9265,1.5979
HELB,0.0381,0.1140,0.0259,0.0787,0.0376,0.1621,0.0960
RAP1B,1.7873,1.9444,2.5202,2.1136,1.7955,1.8893,2.0322
IL22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0635,0.3555
TSPAN8,0.1640,0.1512,0.2188,0.2343,0.2501,0.2218,0.3771
BEST3,0.2420,0.3678,0.1953,0.2459,0.2883,0.2735,0.5339
RAB3IP,1.1439,1.5480,1.5328,1.6422,1.5981,1.3282,2.9709
PTPRB,0.7019,0.9775,1.1681,0.9109,1.2282,1.3855,1.2746
DYRK2,1.2230,1.5873,1.9503,1.3689,1.5150,1.0125,0.9587
YEATS4,3.3014,3.8327,4.4691,3.4064,3.6022,3.5747,4.7631
KIAA1147,1.6903,2.8335,2.3289,2.4251,3.3730,2.7527,3.1063
TAS2R3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TAS2R4,0.0000,0.1097,0.0000,0.0899,0.0000,0.0750,0.1838
TAS2R5,0.0000,0.1131,0.0000,0.1116,0.0000,0.0651,0.2341
CRYGN,0.3720,0.1407,0.1396,0.2582,0.3946,0.0196,0.1616
LRRC61,2.6064,2.1640,2.2350,2.5258,2.6555,2.6452,2.1459
TRPV5,0.0000,0.0361,0.0000,0.0000,0.0469,0.0206,0.0172
IDUA,0.9298,0.7570,0.7820,1.1130,0.9598,1.2832,2.2280
FGFRL1,1.4696,1.9378,1.8939,2.2219,2.5259,1.6451,2.1074
TMEM175,2.7220,2.2811,2.4227,3.0828,2.8189,2.8437,3.5011
C1orf135,3.1161,3.0531,3.5571,3.0957,3.3905,3.2384,3.2695
PIN1,7.0003,5.8355,6.9109,6.4371,6.0248,6.1871,5.6547
FBXL12,1.8585,1.7308,2.1706,2.1560,2.0738,2.2557,2.8547
KIAA0090,1.7127,1.9987,2.2548,2.3578,2.2546,2.7243,2.5226
PLA2G5,2.6731,2.5296,3.6566,2.3811,2.8461,3.1983,1.5561
UBR4,1.1666,1.0377,1.1009,1.4371,1.2547,2.0178,1.6839
HP1BP3,3.0537,3.6135,3.7180,3.6043,3.8613,3.8408,4.3628
EMR2,0.0833,0.0491,0.1907,0.1225,0.1378,0.0521,0.1266
SIN3B,2.5509,2.4198,2.3161,3.4542,2.9886,3.4416,3.4785
OR7A10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0682
SLC35E1,1.8367,2.2237,2.3492,2.1524,2.6703,3.1926,3.0330
EPS15L1,2.6533,2.4067,2.2560,3.0263,2.9843,4.0124,4.2650
KLF2,3.4178,3.4039,3.6154,3.7920,3.6875,3.6092,3.8478
OR7C2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OR7C1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0701,0.1261
F2RL3,0.0321,0.0000,0.0000,0.0660,0.0925,0.0278,0.0236
GFER,3.3851,2.4249,3.0421,3.5577,3.1309,3.0036,4.0721
SYNGR3,6.1330,5.9539,5.6293,6.2038,5.1730,7.2607,5.1473
PKMYT1,3.8347,2.8359,3.2217,3.7082,3.2205,2.8972,3.1554
WFIKKN1,0.7373,0.5019,0.4381,0.6191,0.4079,0.2418,0.9409
WDR24,2.1432,1.6089,1.7496,1.9983,2.2972,2.2690,2.5870
FBXL16,7.0481,7.7204,7.7407,7.5085,9.1673,6.7709,5.9584
CHTF18,0.5676,0.5464,0.3843,0.9306,0.8253,0.6265,1.6816
GNG13,1.2882,1.1724,0.6912,2.2405,0.4629,5.7402,6.3608
AF146191.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MACF1,1.3542,1.5873,1.5586,1.6290,1.6501,2.3430,1.7052
SMARCA4,2.2225,2.7947,2.4150,3.3335,3.3828,3.9896,3.6360
KDM4B,1.5002,1.6287,1.3888,2.0962,1.9210,2.3175,3.0113
TICAM1,1.6918,1.2134,1.4497,2.0103,1.9118,2.2360,1.6159
GAN,0.4636,0.5652,0.4359,0.6019,0.4829,1.0603,0.5542
C12orf26,0.8132,0.8706,0.8059,0.6961,0.7984,0.7689,1.3803
IL17B,0.0712,0.2056,0.1982,0.1415,0.0698,0.0000,0.0137
TMEM93,5.2435,4.7969,5.6294,5.2053,4.9886,4.7856,5.1637
OR1E2,0.0000,0.0000,0.0000,0.0000,0.0868,0.0095,0.0000
VIL1,0.7173,1.0473,1.3702,1.1389,1.4398,1.0751,1.3178
AAMP,4.3847,4.2097,4.3957,4.7003,4.5406,4.6531,5.0455
PNKD,4.1391,3.3348,4.1731,4.1319,4.1120,3.9904,4.2776
TNFRSF19,0.3656,0.6827,0.6871,0.5110,0.8951,1.2406,1.4364
RNF6,2.5001,2.9502,3.7112,3.1868,3.5410,3.6969,3.0573
ECHS1,6.9511,6.3219,6.9081,6.9271,6.6110,6.6646,6.5562
ZNF835,1.2040,0.8438,1.0501,1.3033,1.6840,1.5432,2.1756
AKAP9,0.9838,1.0245,1.3813,1.4729,1.4001,1.9180,1.4475
GNG11,5.9451,5.4483,6.7173,5.6648,5.7097,5.2784,5.6111
SHFM1,2.6634,2.8349,3.2212,3.1043,3.3099,2.7027,2.3831
GNGT1,0.0000,0.0299,0.0216,0.0000,0.0143,0.0000,0.0163
HIP1,1.3004,1.4995,1.3860,1.8384,2.1046,2.1192,1.8474
PTPN12,1.6232,2.1907,2.8086,2.3030,2.4419,2.8133,2.4460
POR,2.7640,2.4848,2.5190,3.1576,3.0525,3.2918,3.4552
FGL2,0.9112,1.2946,2.0145,1.1375,1.0824,1.5638,3.4214
STYXL1,3.4780,3.1403,3.5327,3.6894,3.6864,3.0725,3.7197
STEAP4,0.0079,0.0000,0.0229,0.0082,0.0077,0.0269,0.0399
GNAI1,3.6215,4.5576,4.6417,4.3659,4.1483,3.9493,4.0572
PEX1,0.5872,0.9124,1.0143,0.7791,1.0911,1.3397,1.8353
MTERF,0.8288,1.2176,1.2763,1.2183,1.2649,1.6013,1.4591
SGCE,2.5347,3.5443,3.6667,3.4751,4.2273,4.0134,4.3415
C7orf64,1.5700,1.6845,1.9648,1.7745,2.0620,1.8051,2.3837
CASD1,2.0540,3.4390,3.2210,3.0997,3.2774,3.9669,3.6747
ZNF780B,0.7793,1.1992,1.2994,1.1286,1.2556,1.4089,2.1828
LRFN1,1.8748,1.5623,1.5439,2.0638,1.2047,2.4192,2.7613
ZFP36,1.6278,1.6434,1.7070,1.8616,2.2533,2.1188,2.3843
SRD5A3,2.4884,2.2787,2.6032,2.4762,2.5113,2.5000,2.2551
SPINK2,1.5784,1.1433,1.7024,1.4961,0.8345,3.1189,0.4333
RASL11B,3.9225,3.5977,3.8649,3.6673,2.0667,1.2973,5.2113
PAICS,2.5796,3.0795,3.2545,3.3198,3.0140,4.1464,3.5906
KDR,0.5453,0.9095,1.0028,0.8247,1.3419,1.7022,1.4598
PPAT,0.8733,1.1788,1.5394,1.2655,1.2584,1.4767,1.1024
TUBGCP6,1.6283,1.3156,1.5778,2.1431,2.0269,2.1199,3.4215
ADM2,0.0000,0.0000,0.0000,0.0000,0.0202,0.0178,0.0000
DGCR6L,6.3789,4.9555,6.2767,6.2483,5.6289,5.4392,5.5489
DGCR8,0.7962,1.1538,1.0391,1.4286,1.4058,1.7213,2.5750
ASPHD2,2.8562,3.2493,3.2764,3.3089,3.7992,2.5856,3.6884
VPREB3,1.0041,1.0036,0.7910,0.7026,1.3092,2.0622,0.6879
SDF2L1,3.4115,2.9956,3.4668,3.7976,3.9671,3.3612,2.9168
GAL3ST1,2.1672,1.3318,1.7832,2.5961,2.5468,2.3436,1.3938
YWHAH,7.9937,8.3559,8.1262,8.4326,7.1038,8.6035,7.9165
RFPL1,2.7166,2.8546,2.6821,2.7556,3.2849,3.3693,1.7715
RFPL2,2.1862,1.7812,2.2704,1.7769,1.4464,2.3061,1.0031
C22orf24,0.4702,0.1102,0.3115,0.6746,0.7320,0.2440,0.3882
GNAZ,4.0455,4.5711,4.3529,4.3338,3.8107,4.3788,4.1509
MGAT3,2.9115,3.1680,3.0263,3.6153,3.7618,3.9916,4.6143
ADORA2A,1.4693,0.8501,2.6726,1.9812,6.9399,1.3794,1.4813
ATF4,6.3925,6.1433,6.5498,6.4874,5.9952,6.1838,7.1042
A4GALT,0.9241,0.7546,0.6751,1.1022,0.8949,1.1866,1.0187
RFPL3,0.7619,0.6430,0.9693,0.6742,0.4445,1.1035,0.5889
CDC42EP1,3.4582,2.4521,3.1591,4.1547,4.3567,3.5037,2.6531
APOL3,0.3867,0.8877,0.8784,0.9740,1.0590,1.2232,0.7176
MCHR1,2.4551,2.2241,1.9469,2.3932,1.2279,2.2242,0.2042
TPST2,3.3256,3.0830,3.5465,2.6709,2.2310,3.3344,2.0652
BAIAP2L2,1.3620,1.0128,0.8841,0.9051,0.3817,0.5140,0.5452
MPST,2.2934,1.2798,2.1481,2.2663,2.5722,2.5093,2.0150
GALR3,0.3274,0.0000,0.0329,0.5537,0.1428,0.1265,0.3473
TST,3.5919,2.5694,3.6162,3.9098,3.7036,3.9861,4.2184
APOL5,0.0000,0.2293,0.2017,0.0000,0.0000,0.0515,0.1292
IGLL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
APOL2,1.9839,2.3434,2.1486,2.8368,1.9276,2.7606,3.2204
RAC2,0.8783,0.5294,0.6692,0.9111,0.5596,0.4592,0.6786
LIF,0.0000,0.0000,0.0000,0.0000,0.0000,0.0192,0.0000
C22orf23,0.7912,1.1359,1.0649,1.5479,1.4795,1.7599,1.7533
APOBEC3A,0.0855,0.0647,0.0423,0.0000,0.0000,0.0741,0.0319
APOBEC3F,0.1306,0.3176,0.4036,0.3496,0.2554,0.3558,0.3269
RIBC2,0.1090,0.0715,0.0908,0.1438,0.1546,0.1585,0.0352
KRT17,5.1264,3.2954,4.1443,5.0988,1.8769,0.6973,0.5506
TMEM85,4.9997,4.6003,5.4729,5.0181,4.9524,5.1075,5.2462
RNF112,3.2510,3.2794,3.1695,3.7248,3.5459,3.7581,4.9779
CPA4,0.0868,0.0666,0.0430,0.0231,0.0432,0.0000,0.0944
DOCK4,2.2418,2.8019,3.4615,2.6673,3.8084,2.1970,2.1941
POT1,1.3952,1.7991,1.8381,1.6808,2.1620,2.2790,2.6414
TAS2R16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ATP6V1F,8.8201,7.8011,8.7916,8.6027,7.7746,8.6382,8.5213
CTA-351J1.1,0.3809,0.2061,0.4781,0.8781,0.2599,0.0000,0.4529
PRKRIP1,2.6661,2.3310,2.7653,2.9743,2.6171,2.7421,3.5583
VGF,4.8724,4.2194,4.0301,4.7875,4.9591,5.2177,3.2450
PODXL,1.8000,2.3922,2.2167,2.2895,2.4459,2.6451,2.1295
FOXP2,0.7360,1.0230,1.4351,0.4736,0.9127,2.1841,0.2362
FAM40B,1.4267,1.8906,2.4430,1.5093,4.9408,3.0596,2.8376
RABL5,4.2327,3.7035,4.2721,4.0592,3.8845,3.8453,3.0876
MKLN1,1.2107,1.6035,1.6511,1.6042,1.6180,2.0000,1.5683
DNAJB9,4.2455,4.6330,5.2849,4.4291,4.7223,5.3406,4.4767
FLNC,0.4870,0.2762,0.4361,0.7671,0.8080,0.6120,0.4667
LRRC4,3.0598,3.4763,3.0468,3.2467,3.1441,2.9080,4.0011
CALU,2.8655,3.3117,3.6379,3.2146,3.5652,3.5569,3.5528
CCDC136,3.6715,4.2273,3.7414,3.1835,2.3309,6.4609,4.1140
SMO,0.7501,0.7596,1.0572,1.4462,1.1421,1.5775,2.9020
IRF5,0.5746,0.5765,0.5460,0.6761,0.4690,0.7402,0.6911
LRRC17,1.3187,2.0184,1.9410,1.6202,1.8321,2.6657,1.9426
