CHTF18,0.9485,0.6617,0.7363,0.8475,0.9251,0.7421,0.5867,0.6408,0.6562,0.7352,0.7370,0.6818,0.7931,0.6087,0.5618,1.3491
GNG13,0.4833,0.4164,0.7766,0.2742,0.6181,0.3424,0.3461,0.4691,0.3378,0.2533,0.4422,2.7846,0.5304,0.2321,5.2191,6.0438
AF146191.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MACF1,3.4355,3.6208,3.5700,3.1459,3.3104,3.5720,3.3478,3.5159,3.7250,3.5329,3.4462,3.5729,3.5745,3.5480,3.8632,3.7355
SMARCA4,4.5147,4.5796,4.6220,4.5461,4.5004,4.6449,4.4272,4.4721,4.5411,4.4894,4.3451,4.4530,4.6770,4.5162,4.7211,4.7786
KDM4B,3.2142,3.0483,3.0350,3.0221,3.1077,3.1794,2.8290,3.1417,2.9837,2.8166,3.0422,3.0173,2.9857,2.8501,3.0756,3.8651
TICAM1,2.2251,2.3347,2.1141,2.1172,2.3384,2.3403,1.9625,2.0863,1.8808,1.7030,2.1634,2.1353,2.1717,2.4703,2.2665,1.1289
GAN,1.4592,1.6858,1.7910,1.2600,1.5151,1.6096,1.2402,1.6683,1.6735,1.6102,1.4402,1.6087,1.5233,1.0007,1.9490,1.4500
C12orf26,0.4174,0.2888,0.4068,0.4666,0.4544,0.4750,0.4829,0.5274,0.5786,0.4810,0.4576,0.4697,0.4697,0.3485,0.3176,1.0961
IL17B,0.0490,0.0478,0.0490,0.1343,0.0266,0.0000,0.0992,0.1535,0.0000,0.1350,0.1005,0.1058,0.0000,0.0573,0.0282,0.1746
TMEM93,3.8029,3.8538,3.7614,4.2726,3.7289,3.7302,3.5123,3.8270,3.5891,3.6273,3.6308,3.8974,4.0314,4.0618,3.8765,3.9216
OR1E2,0.0000,0.0000,0.0000,0.0000,0.0931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1433,0.0000
VIL1,1.0136,1.1318,1.1693,1.0744,0.8315,1.1234,1.2148,1.2942,1.2385,1.3525,1.1435,1.1891,1.2142,1.6334,0.9967,1.6017
AAMP,4.6638,4.5555,4.6341,4.8166,4.5053,4.6747,4.3948,4.5972,4.5055,4.4459,4.4990,4.6524,4.7632,4.6987,4.5832,4.7316
PNKD,3.3255,3.2182,3.2540,3.5020,3.3128,3.4540,3.2385,3.3590,3.0748,3.1655,3.4747,3.7593,3.4224,3.9381,3.7289,3.5079
TNFRSF19,1.0491,1.0044,1.1785,1.1211,0.8451,1.0313,1.1207,0.9266,1.0388,0.9940,0.9948,1.5935,1.2716,1.1650,1.3187,1.3967
RNF6,3.5165,3.5765,3.4395,3.3828,3.3495,3.6262,3.7979,3.6960,3.5934,3.6419,3.8740,3.8221,3.6224,4.3822,3.8632,3.8946
ECHS1,5.6266,5.6241,5.6565,5.8289,5.4398,5.6397,5.6570,5.6254,5.5566,5.5370,5.4945,5.9757,5.9784,5.8360,5.9409,5.2883
ZNF835,2.1005,1.7183,1.9103,1.8971,1.8194,1.9358,1.7283,1.9892,1.8089,1.7837,1.7667,1.7095,1.7868,2.1446,1.4449,2.3040
AKAP9,2.4100,2.7477,2.6085,2.1691,2.3408,2.5490,2.6515,2.6144,2.8838,2.8064,2.7543,2.8692,2.6964,3.1735,3.2451,3.1412
GNG11,3.2095,3.4075,3.2831,3.8226,3.0509,3.2550,3.4301,3.5103,3.2163,3.3075,3.2530,3.7596,3.2783,3.8019,3.4838,3.9427
SHFM1,1.6699,1.6241,1.4958,1.8515,1.3403,1.4973,1.6910,1.5798,1.5166,1.7303,1.5690,1.5741,1.8058,1.9426,1.6731,1.5406
GNGT1,0.0000,0.0000,0.0000,0.0000,0.0962,0.0139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0507,0.0000,0.0045,0.0000,0.0127
HIP1,3.7768,3.8871,3.6704,3.8222,3.7845,3.7463,3.7887,3.5970,3.7500,3.6459,3.5903,3.3253,3.4502,2.8424,2.7283,3.0432
PTPN12,2.7741,2.8106,2.6640,2.7440,2.3843,2.4682,2.9666,2.5760,2.7694,2.9641,2.7191,3.0280,2.6901,2.6146,2.6549,2.9429
POR,3.4496,3.3358,3.3516,3.5081,3.3275,3.3821,3.2213,3.0799,3.3006,3.2588,3.0452,3.3560,3.5300,3.4448,3.3317,3.4137
FGL2,1.1559,1.5803,1.1000,1.2680,1.0304,1.4566,1.3027,1.0800,1.2148,1.2101,1.1611,1.7095,1.1081,1.0536,1.8424,4.8017
STYXL1,2.3341,2.3155,2.5037,2.6851,2.0868,2.4385,2.5533,2.3370,2.5035,2.3176,2.1860,2.7995,2.6965,2.4835,2.7696,2.8027
STEAP4,0.0463,0.0965,0.0632,0.0696,0.1601,0.1070,0.0806,0.0629,0.0609,0.0628,0.0552,0.3449,0.0967,0.0801,0.1006,0.1004
GNAI1,4.3397,4.8835,4.7770,4.7066,4.2369,4.5125,4.7214,4.5384,4.6264,4.7651,4.6108,4.8153,4.7835,3.2225,3.5669,4.7723
PEX1,1.2605,1.5213,1.4706,1.4776,1.1507,1.3299,1.6091,1.2772,1.4996,1.5310,1.4462,1.7192,1.4665,1.4984,1.5407,2.3058
MTERF,1.0955,1.1314,1.2715,1.2055,0.9045,1.1325,1.1335,1.1985,0.9886,1.3411,1.2630,1.4611,1.0874,1.1864,1.5123,1.3795
SGCE,3.3765,3.4261,3.6391,3.8654,3.1470,3.3109,3.4664,3.2265,3.4335,3.6090,3.3427,3.8111,3.6355,3.9135,3.5477,4.2999
C7orf64,1.5567,1.6376,1.5888,1.5836,1.5304,1.4692,1.7557,1.6301,1.5609,1.9176,1.7331,1.7151,1.7604,1.6063,1.6962,1.8862
CASD1,3.6985,4.0574,3.8083,3.6629,3.4929,3.7324,4.0638,3.8669,3.8847,4.0504,4.0913,4.4735,3.9838,3.8633,3.8534,4.1333
ZNF780B,1.6438,1.8306,1.6935,1.5653,1.4250,1.6279,1.6706,1.9134,1.8023,1.8790,1.9814,1.8736,1.6267,1.7008,1.7793,2.4864
LRFN1,3.4372,3.2848,3.0438,3.3805,3.3479,3.2673,2.8878,3.0964,3.0942,2.9397,3.1183,2.7469,3.0839,1.8592,3.0783,3.2656
ZFP36,1.8778,2.3742,2.5703,2.2203,1.9042,2.0586,1.6691,1.4599,1.4777,1.8232,1.6941,2.6029,1.5370,1.7886,1.6873,2.1236
SRD5A3,2.4607,2.5632,2.3824,2.6994,2.2355,2.3222,2.6483,2.5154,2.4638,2.6550,2.4514,2.6151,2.4683,2.4033,2.3572,2.3732
SPINK2,0.0747,0.2119,0.0767,0.0727,0.3295,0.2154,0.0000,0.2346,0.0740,0.0000,0.0000,0.9070,0.0730,0.0000,1.1247,0.0000
RASL11B,4.2101,3.9914,3.8544,4.1574,3.5518,3.8928,4.0783,3.9428,3.9851,4.0811,3.1899,2.0657,3.3198,1.3743,1.1032,4.3496
PAICS,2.6064,2.6638,2.8966,3.0198,2.2206,2.8037,2.7512,2.8393,2.8059,3.0944,3.0391,3.3778,3.3511,2.7579,3.8350,3.3429
KDR,2.3885,2.3228,2.1047,2.2825,2.3158,2.3787,2.4568,2.0737,2.3367,2.2866,2.0318,2.8303,1.9145,2.3728,2.2429,2.3894
PPAT,1.2307,1.3389,1.2582,1.2192,0.9329,1.1808,1.5034,1.2763,1.3573,1.5680,1.3909,1.6144,1.4951,1.3607,1.5642,1.3668
TUBGCP6,2.9064,2.6984,2.7493,2.6780,2.8028,2.5703,2.5286,2.5542,2.6208,2.6399,2.6859,2.4008,2.6261,2.6281,2.5428,3.3203
ADM2,0.0000,0.0137,0.0141,0.0269,0.0439,0.0137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,0.0274,0.0000,0.0000,0.0124
DGCR6L,4.3363,4.2909,4.4121,4.6102,4.3832,4.2832,4.2019,4.2977,4.2906,4.3427,4.1357,4.3904,4.5754,4.7555,4.5184,3.9823
DGCR8,1.8825,1.8544,2.0094,1.9024,1.8254,1.9020,1.8487,1.9355,1.9382,2.0559,1.9646,1.9961,1.9438,1.8564,1.9642,2.8048
ASPHD2,4.3553,4.1154,3.8228,4.1721,4.0772,4.2708,4.4622,4.2334,4.2287,4.3018,4.3056,3.3225,3.5973,4.1972,2.6812,3.5383
VPREB3,0.6180,0.4165,0.0000,0.4750,0.6990,0.4908,0.5441,0.3773,0.1795,0.4563,0.7163,0.3876,0.5349,0.5381,0.8800,0.4454
SDF2L1,2.7088,2.3123,2.4678,2.9846,2.4184,2.5519,2.2299,2.3845,2.2565,2.3805,2.2315,2.7019,3.0566,3.0257,2.7666,2.5069
GAL3ST1,1.2487,1.6617,2.0854,2.1240,1.5081,1.4780,0.9659,1.3499,1.4599,1.4132,1.3003,1.9761,2.1823,1.8820,2.1870,0.7901
YWHAH,8.6852,8.6606,8.5843,8.5232,8.3438,8.6060,8.8085,8.7254,8.7605,8.7709,8.4449,8.3613,8.6502,6.9507,8.6604,8.1661
RFPL1,5.1213,5.0529,4.7161,4.9371,4.8680,5.0299,4.9049,5.1362,4.9869,5.0487,5.0216,4.4875,4.7180,3.9859,4.3559,2.6491
RFPL2,1.0298,1.0555,0.6839,1.1901,0.8797,1.0667,0.9783,0.9767,0.9536,1.1124,1.2567,0.8010,0.7683,0.6432,1.1779,0.5862
C22orf24,0.7519,0.7206,0.7230,0.4055,0.8835,0.8369,0.5387,1.0646,0.7570,0.6771,1.0490,1.1977,1.1286,1.1819,0.3319,0.5248
GNAZ,5.6551,5.4866,5.3894,5.4885,5.5251,5.6109,5.5186,5.5067,5.5049,5.4355,5.5350,4.9535,5.1410,4.4819,4.8847,4.5431
MGAT3,4.9424,4.8191,4.8046,4.8143,4.8631,4.8961,4.6672,4.7608,4.7872,4.7657,4.7590,4.7055,4.7793,4.6997,4.7541,5.3004
ADORA2A,1.2784,0.9938,1.4156,1.3984,1.1582,1.2511,1.0914,1.1483,1.0434,1.1510,1.0006,2.6556,1.8682,7.2697,1.3544,1.4098
ATF4,5.7067,5.6543,5.4691,5.9631,5.4456,5.6169,5.7448,5.7819,5.5028,5.7102,5.7477,5.7033,5.6295,5.1393,5.2971,6.4151
A4GALT,0.8848,1.0687,0.7528,1.1951,0.9789,1.1019,0.6671,0.8738,0.7549,0.7838,0.7066,1.1112,0.8844,1.0847,0.8699,1.1530
RFPL3,0.2181,0.0765,0.2913,0.3683,0.3036,0.2538,0.2991,0.2418,0.3006,0.3611,0.5531,0.1724,0.2411,0.4020,0.3744,0.2585
CDC42EP1,1.8026,2.8363,3.4942,3.2921,2.6685,2.8104,1.7861,2.1205,2.7270,2.2393,2.1276,3.4477,3.4635,3.2517,2.3656,2.1142
APOL3,0.9485,0.7274,1.0151,1.0061,0.9189,0.8643,0.9261,0.8463,0.7131,0.7934,0.7878,0.9518,0.8698,1.0566,0.9337,1.1320
MCHR1,3.1268,2.6403,3.1525,2.8955,3.0837,2.6733,2.7866,2.4063,2.5076,2.6407,1.9638,2.5076,2.5510,1.3771,2.4518,0.1851
TPST2,3.4161,3.2344,2.6104,3.4718,3.1165,3.5017,3.2589,3.2823,2.9963,2.9046,3.5578,2.7952,2.6766,2.0732,2.8055,1.7767
BAIAP2L2,1.3369,1.1679,1.3104,1.0653,1.4065,1.2705,1.2347,1.1610,0.8833,0.8981,0.8697,0.7974,0.8104,0.5066,0.5928,0.4148
MPST,1.0619,0.9277,1.3241,1.4309,0.9777,0.9837,0.7742,0.8464,0.9610,0.9275,0.7995,1.3888,1.5084,2.2874,1.9983,1.1655
GALR3,0.2640,0.0501,0.1011,0.1273,0.3107,0.2711,0.0529,0.2675,0.0975,0.2297,0.1319,0.0517,0.1097,0.2176,0.0619,0.1729
TST,1.5548,1.5144,2.3677,2.7057,1.4790,1.8055,1.2758,1.3746,1.7316,1.8232,1.0997,2.5261,2.8773,2.9786,2.8397,2.6813
APOL5,0.1908,0.0399,0.0415,0.1509,0.1383,0.0804,0.1630,0.1311,0.1091,0.1883,0.2981,0.1216,0.0405,0.0954,0.0499,0.0364
IGLL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
APOL2,2.5932,2.6276,2.5612,2.6114,2.5873,2.6694,2.5905,2.3564,2.4902,2.4749,2.5536,2.9372,2.7346,1.8396,2.7018,3.3286
RAC2,0.5028,0.4879,0.6571,0.6296,0.3423,0.4745,0.2677,0.3026,0.3273,0.5511,0.2917,0.6456,0.6306,0.2790,0.3988,0.4311
LIF,0.0148,0.0000,0.0152,0.0286,0.1218,0.0000,0.0464,0.0000,0.0000,0.0164,0.0000,0.0558,0.0148,0.0000,0.0183,0.0133
C22orf23,0.9729,1.3327,1.6168,1.6116,1.0006,1.3894,1.2033,1.2685,1.2708,1.6184,1.1548,1.8958,1.7303,1.1134,1.4029,1.6308
APOBEC3A,0.0000,0.1388,0.0000,0.0282,0.0722,0.0861,0.0461,0.0324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0344,0.0000,0.0262
APOBEC3F,0.1843,0.1705,0.0902,0.2134,0.1866,0.0878,0.0919,0.0785,0.1570,0.1350,0.0637,0.1429,0.1548,0.2475,0.1897,0.1254
RIBC2,0.2621,0.1532,0.4244,0.1737,0.1506,0.1832,0.1343,0.1696,0.3157,0.2608,0.4277,0.8496,0.8341,0.2162,0.2882,0.0847
KRT17,2.9044,3.1024,2.8026,2.9426,2.8139,3.3328,2.4551,3.5666,2.9394,2.7874,1.8787,1.8598,2.8242,0.7115,0.0910,0.1597
TMEM85,3.8708,3.7863,3.7771,4.1267,3.5183,3.7542,3.8620,3.7733,3.6706,3.8520,3.7592,3.8936,3.8707,3.8916,4.1593,3.9408
RNF112,4.6963,4.4096,4.1000,4.5926,4.3534,4.5194,4.4952,4.4975,4.3365,4.3084,4.3290,4.2865,4.2376,4.2361,4.1493,4.6242
CPA4,0.0000,0.0293,0.0000,0.0000,0.0805,0.0874,0.0000,0.0313,0.0147,0.0165,0.3180,0.0602,0.0148,0.0686,0.0183,0.1149
DOCK4,4.1084,4.1084,3.9007,3.8512,3.8991,3.8768,4.1643,3.7137,4.1308,4.0372,4.0985,4.3874,4.1715,4.2002,2.4416,3.7489
POT1,1.6718,1.6730,1.6014,1.7692,1.4293,1.6115,1.7454,1.6868,1.6772,1.5976,1.6818,1.9695,1.7401,1.7758,1.8035,2.5261
TAS2R16,0.0000,0.0000,0.0000,0.0000,0.1795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ATP6V1F,7.0676,6.8452,6.8150,7.3431,6.6488,6.8710,6.7417,7.0240,6.6804,6.7377,6.7792,6.7439,6.8973,6.5658,7.3018,6.9608
CTA-351J1.1,0.1813,0.0000,0.0000,0.2573,0.2824,0.0000,0.0000,0.0000,0.0927,0.0860,0.0000,0.0966,0.0000,0.0000,0.0000,0.0846
PRKRIP1,2.6113,2.5343,2.4966,2.7338,2.4961,2.5714,2.6117,2.6012,2.5452,2.7399,2.6541,2.6071,2.7179,2.5997,2.8476,3.2915
VGF,6.3332,6.1803,5.5476,6.3229,6.1434,6.1084,5.6897,5.7178,5.8324,5.7433,5.5244,4.9229,5.6872,6.5255,5.5369,3.9923
PODXL,4.0130,3.8943,3.9369,3.9687,3.7970,3.8948,3.8178,3.7652,3.8101,3.8911,3.6247,3.8164,3.4781,3.6498,3.3307,3.6104
FOXP2,1.4727,1.5143,0.9711,1.5229,1.0462,1.7247,1.8641,1.9113,1.6724,2.0366,1.9322,0.9221,1.0055,1.5350,2.9284,0.4680
FAM40B,2.7718,2.5994,2.5270,2.6167,2.3261,2.7360,2.8416,2.4510,2.9239,3.0310,3.0542,3.3349,2.3369,6.1253,3.5476,3.4701
RABL5,3.2740,3.1249,3.2344,3.3548,2.9410,3.0717,3.3255,3.1665,3.1968,3.1319,3.1688,3.2610,3.2766,3.1307,3.2423,2.0637
MKLN1,2.2690,2.5693,2.4946,2.2974,2.2023,2.4664,2.4147,2.4148,2.4981,2.5844,2.6478,2.7906,2.6537,2.4605,2.6180,3.0009
DNAJB9,3.7110,3.8834,3.6928,3.8067,3.3451,3.8240,4.0653,3.9668,3.8312,3.9711,3.9918,4.2430,3.9526,4.1141,4.5582,3.8448
FLNC,1.0476,1.3609,1.8454,1.7185,1.3477,1.4418,0.8020,0.9964,1.2963,1.0277,1.1975,1.5971,1.7621,1.0812,0.7829,1.0700
LRRC4,5.1283,4.9070,4.6864,4.9623,4.8968,5.1106,5.0902,4.9259,4.9373,4.9082,5.3388,3.8805,4.3581,4.0560,3.3992,4.6490
CALU,4.4492,4.6224,4.2762,4.5355,4.2281,4.4824,4.8181,4.5105,4.5705,4.6165,4.5835,4.5448,4.2512,4.2842,3.7168,3.8301
CCDC136,4.1523,3.9734,3.7354,4.2289,3.8849,4.3340,4.2640,4.2544,3.9339,3.9156,4.6010,4.2136,3.4727,2.4020,6.2787,4.1372
SMO,0.5509,0.5863,0.9160,0.7508,0.4286,0.4792,0.3557,0.4078,0.6344,0.7166,0.5835,1.6400,1.4958,1.3614,1.4349,2.8100
IRF5,0.8115,0.6479,0.8267,0.9251,0.6854,0.7234,0.6344,0.6177,0.6789,0.5917,0.6496,0.7589,0.8805,0.3918,0.8634,0.8921
LRRC17,1.0497,1.0359,0.9306,1.0771,0.9315,1.0435,1.1544,1.0525,1.0314,0.9164,0.8794,1.5729,1.1993,1.1687,2.0532,1.5805
KLHDC10,3.9963,4.0335,4.0949,3.8216,3.6414,3.8187,4.0360,3.9109,4.0564,4.0182,3.9676,3.7575,3.6916,3.5936,3.6237,4.2784
NDUFA5,3.1619,3.5005,3.1413,3.2749,2.7749,3.2455,3.7834,3.6027,3.3087,3.5793,3.6806,3.5956,3.2950,3.4775,3.5835,3.1234
FEZF1,0.0000,0.0000,0.0230,0.0000,0.0455,0.0000,0.0237,0.0737,0.0440,0.0494,0.0699,0.1057,0.4863,0.6523,0.0000,0.0000
OPN1SW,1.5583,1.6005,1.1970,1.6065,1.5174,1.4537,1.7021,1.4816,1.5811,1.3965,1.6121,1.2149,1.2120,1.4466,0.8365,0.6240
AC011455.1,,,,,,,,,,,,,,,,
MRPS12,4.0020,3.7331,3.5483,3.9189,3.8604,3.9978,3.7419,3.8947,3.7589,3.6538,3.7552,3.6585,3.8838,3.9002,3.8982,3.4024
MYO1B,2.6074,2.6731,1.9282,2.5254,2.4831,2.5408,2.7482,2.3858,2.3364,2.4375,3.2087,2.4533,1.6737,2.1922,3.8435,1.6731
HOXD1,0.1300,0.4560,0.6084,0.5586,0.4233,0.4866,0.1372,0.3258,0.4189,0.3004,0.3378,0.8644,0.7830,0.4961,0.3581,0.3088
HOXD3,0.0709,0.4547,0.4806,0.4192,0.4058,0.3845,0.2335,0.2019,0.3021,0.1853,0.3584,0.6378,0.4312,0.3194,0.2478,0.2467
MTX2,4.4455,4.3743,4.2804,4.6269,4.0696,4.2603,4.6493,4.4499,4.3533,4.6619,4.3282,4.5987,4.5640,4.3498,4.8005,3.7879
PDE11A,0.1166,0.0960,0.0895,0.1069,0.1869,0.1164,0.0963,0.1137,0.1202,0.2217,0.0794,0.1586,0.2610,0.0995,0.1716,0.0473
CHN1,8.0573,8.0566,7.6278,7.9176,7.6408,8.0589,8.3468,8.0822,8.0475,8.1454,8.3598,7.6060,7.7715,7.4114,6.4250,5.4810
GAD1,4.5542,4.4024,4.6794,4.8223,4.2528,4.4553,4.6259,4.4936,4.4764,4.7767,4.6635,3.9206,3.9393,4.8097,4.2142,4.7892
OSGEPL1,1.0751,0.8926,1.0882,1.2029,0.9084,0.9931,1.2823,1.1359,1.0255,1.1146,1.2043,1.0460,1.2788,1.2578,1.1461,1.8420
ORMDL1,2.4009,2.6260,2.4058,2.7066,2.1621,2.3440,2.7188,2.4372,2.4634,2.9496,2.7463,2.9455,2.6104,2.8074,2.9606,3.0758
HAT1,1.3183,1.5119,1.4925,1.6130,1.1368,1.3213,1.6235,1.3018,1.4384,1.3951,1.6191,1.7438,1.5208,1.7560,1.5148,1.9185
HOXD9,0.0000,0.0000,0.0249,0.0000,0.0260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0000,0.0000,0.0000,0.0000
HOXD10,0.0000,0.0218,0.0000,0.0000,0.1094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOXD11,0.0000,0.0249,0.0256,0.0000,0.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOXD13,0.0000,0.0000,0.0000,0.0254,0.0855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0000
HERC2,3.5140,3.4617,3.5876,3.2689,3.4338,3.7612,3.2596,3.5461,3.7272,3.3946,3.4856,3.4733,3.4816,3.4007,3.6491,3.4950
SNRPN,7.1892,7.0902,7.1341,7.2501,7.0181,7.2056,7.1736,7.2552,7.1131,7.1310,7.1480,7.4628,7.4251,7.2981,7.6092,7.3748
PSMG2,3.5116,3.4319,3.3694,3.7593,3.1117,3.3877,3.6726,3.4317,3.5293,3.6053,3.6164,3.7331,3.5192,3.5302,3.6176,4.2493
TWSG1,2.2119,2.3525,2.5227,2.3434,1.9522,2.2424,2.3451,2.2290,2.3439,2.5490,2.5585,2.9443,2.7006,2.6830,2.4189,2.5245
GDF2,0.0000,0.0000,0.0000,0.0000,0.0956,0.0603,0.0000,0.0000,0.0000,0.0335,0.0000,0.0616,0.0000,0.2166,0.0000,0.0000
ARHGAP22,1.2516,1.4498,1.6372,1.5793,1.3419,1.3874,1.1338,1.3993,1.3747,1.2522,1.2553,1.5467,1.6332,1.1274,1.2153,1.5371
WDFY4,0.3264,0.2570,0.3313,0.3969,0.3459,0.3297,0.2557,0.2227,0.2877,0.2927,0.1901,0.3086,0.4053,0.1378,0.0991,0.3530
EIF2AK4,2.3416,2.3125,2.2863,2.2440,2.0932,2.4066,2.4301,2.3479,2.4021,2.3879,2.2649,2.4938,2.3091,2.5865,2.8235,2.3590
MYO5C,0.5350,0.5314,0.4426,0.4593,0.5497,0.5679,0.5628,0.5943,0.5075,0.5117,0.5792,1.0702,0.7345,0.5519,0.5147,2.5195
DYX1C1,,,,,,,,,,,,,,,,
CGNL1,1.9238,1.9583,2.3167,1.9988,1.7909,2.1287,1.8312,2.0238,2.0062,1.8999,1.8901,2.8888,2.7833,2.8665,2.7349,2.1726
TMOD2,5.7855,5.8836,5.7814,5.5113,5.5363,5.8398,5.9117,6.0077,5.9336,5.9298,6.0302,5.6238,5.5668,5.0083,5.7777,5.0214
TTBK2,2.8938,3.0967,2.9787,2.5228,2.8936,3.0850,2.9105,3.0279,3.0192,2.8435,3.1973,2.8272,2.5238,2.2434,2.9233,3.0982
ELL3,0.6349,0.8348,0.7486,0.9156,0.6468,0.7664,0.8855,0.9509,0.8169,0.9342,0.8509,1.5832,0.9780,0.7187,1.2037,1.5655
C15orf57,1.8515,1.7411,1.7832,1.8483,1.6252,1.7409,1.8985,1.7477,1.7819,1.8777,1.6678,1.8911,1.7972,1.7564,1.8128,1.6210
INO80,1.7202,1.8059,1.6842,1.8077,1.6873,1.7943,1.8733,1.7829,1.8447,1.7985,1.8372,1.7613,1.7208,1.5194,1.4739,2.5106
NARG2,0.7372,0.8232,0.9391,0.7845,0.6629,0.7979,0.9644,0.8026,0.8301,0.8506,0.9054,1.1235,0.8962,1.0207,0.9201,1.3219
DLL4,0.9205,0.7797,1.0450,1.1622,0.8619,0.7503,0.9478,0.8086,0.7196,0.8210,0.8817,0.9294,0.8024,0.8820,0.8330,1.1767
ALDH1A2,0.6428,0.8050,0.5989,0.6106,0.7727,0.8142,0.7505,0.7389,0.6706,0.6986,0.6896,1.4276,0.6976,0.3945,0.3677,0.8056
FAM63B,2.2640,2.7119,2.6167,2.4015,2.2818,2.5070,2.6064,2.7350,2.5576,2.7714,2.9042,3.0128,2.6454,2.8751,3.0502,3.7551
IVD,3.1332,2.9540,3.1109,3.2760,2.9061,2.8632,2.9811,2.8518,3.0815,3.2109,2.7731,3.3597,3.4503,3.3898,3.4367,2.7264
C15orf23,1.9098,1.8988,1.8574,1.8276,1.6609,2.0015,2.1493,1.8756,1.9930,1.9436,1.9922,1.7158,1.9648,1.5418,1.4757,2.0579
DUT,2.3391,2.5049,2.5205,2.7641,2.1677,2.3170,2.5371,2.4429,2.3127,2.6219,2.6401,2.7633,2.6148,2.9038,2.6715,3.3243
CHAC1,2.9378,2.7645,2.5319,2.8338,2.7745,2.7069,2.7529,2.7379,2.5584,2.7476,2.4721,2.6271,2.7025,2.3508,3.6343,1.6530
CLN6,2.4485,2.3845,2.2597,2.5051,2.4049,2.2968,2.3447,2.2874,2.2961,2.1867,2.4275,2.2665,2.3325,2.4541,2.0716,2.5808
ARPP19,7.4180,7.5310,7.0914,7.3087,7.0404,7.3416,7.6750,7.4638,7.3796,7.4339,7.6553,6.1735,6.8695,7.9083,5.6033,5.3635
VPS13C,2.2379,2.4571,2.4733,1.8935,2.0963,2.3108,2.2451,2.2462,2.3964,2.3856,2.3181,2.5044,2.1521,2.0566,2.5336,2.5476
CALML4,1.2450,1.2930,1.2368,1.1554,1.1617,1.4397,1.5688,1.5701,1.3992,1.4724,1.7870,1.9084,1.4384,1.3941,1.1676,1.6954
ISLR,2.3752,2.5934,2.3007,2.4243,2.4785,2.9990,2.3732,2.8855,2.3470,2.0343,2.4276,2.6680,1.9923,2.0144,1.7695,2.7540
THAP10,1.5660,1.3775,1.5205,1.8350,1.3928,1.7568,1.5277,2.0356,1.5912,1.3789,1.9911,1.8209,1.6572,2.0571,2.1263,2.1423
LOXL1,0.9343,1.0201,1.0309,1.0310,0.8027,0.7511,0.6568,0.8536,0.9991,0.8475,0.7601,1.5300,1.4950,1.4468,0.6878,0.7491
CCRL1,0.1183,0.1297,0.0873,0.0759,0.0071,0.0501,0.0574,0.1173,0.1573,0.1071,0.0978,0.1808,0.1393,0.1647,0.2745,0.0918
ANAPC13,3.6703,3.7144,3.6133,3.9682,3.2029,3.7558,3.9486,3.8379,3.9841,3.9418,3.8382,4.1518,3.9559,3.9902,4.1732,3.8611
MBD4,2.6728,2.7805,2.5908,2.6724,2.1350,2.5779,2.9450,2.7211,2.8290,2.8016,2.8831,2.8916,2.8988,2.9177,2.6702,3.3343
COPB1,3.6368,3.7480,3.7355,3.7435,3.3145,3.6627,3.9707,3.5589,3.6710,3.8380,3.8462,4.0977,3.7487,3.7671,3.9202,4.3879
PSMA1,4.3216,4.2535,4.1462,4.3428,3.9917,4.2482,4.5602,4.3391,4.3546,4.4535,4.4266,4.3942,4.3473,4.3694,4.4624,4.3998
SUMF2,3.7072,3.6831,3.7182,4.0128,3.5056,3.7481,3.8189,3.7369,3.6699,3.7631,3.8059,3.9234,3.8335,3.6787,4.1402,3.8712
PALLD,1.2005,1.5463,1.8215,1.6578,1.2001,1.2986,1.1373,1.1923,1.5303,1.4859,1.3767,2.2719,2.3665,2.1338,2.0416,2.0637
SPCS3,3.8728,4.3280,3.8954,3.9653,3.6590,4.1303,4.3675,4.3525,4.1680,4.3283,4.5283,3.9124,3.8127,4.1023,4.0099,3.9529
BBOX1,0.9668,0.9563,1.9100,1.6599,0.7290,0.8350,0.7477,0.5813,0.9602,1.2343,1.0924,2.6005,2.8594,2.0942,2.9359,0.8262
MYOD1,0.0323,0.0324,0.0000,0.0315,0.0688,0.0322,0.0000,0.0000,0.0321,0.0360,0.1341,0.0000,0.0325,0.0000,0.0000,0.0292
